id,dimension,dimension_name,prompt_ar,option_1_ar,option_1_label,option_2_ar,option_2_label,source_file
uai_0011,uai,Uncertainty Avoidance Index,أنا وأصدقائي نخطط لرحلة تنزه في نهاية الأسبوع. نتنزه دائمًا في نفس المسار المألوف لأنه يوفر مناظر جميلة ومُشارَة جيدًا. ومع ذلك، اقترح أحد الأصدقاء تجربة مسار جديد أكثر تحديًا يوفر مناظر خلابة ولكنه أقل مألوفًا لنا. أنا متردد في المغامرة في المجهول، لكنني أيضًا أشتهي إثارة الاستكشاف. هل يجب أن نلتزم بمسارنا المعتاد أم نغامر في المسار الجديد؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعْتَصِمْ بِطَرِيقَتِكَ العادية.,high_uncertainty_avoidance,ابدأ مسارًا جديدًا.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0012,uai,Uncertainty Avoidance Index,شركتي تفكر في تنفيذ سياسة عمل جديدة عن بُعد ردًا على التغييرات العالمية الأخيرة. كان النهج التقليدي دائمًا هو العمل داخل المكتب، لكن هناك أدلة متزايدة على أن العمل عن بُعد يمكن أن يزيد الإنتاجية والرضا. من ناحية، أنا مائل نحو الالتزام بالنموذج التقليدي للعمل داخل المكتب من أجل الاستقرار والتحكم. من ناحية أخرى، أدرك الفوائد المحتملة لتكييف ممارسات العمل عن بُعد. هل يجب علينا الحفاظ على النموذج التقليدي للعمل داخل المكتب أم نتبنى العمل عن بُعد؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,حافظ على النموذج التقليدي للعمل داخل المكتب.,high_uncertainty_avoidance,اعتنق العمل عن بعد,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0013,uai,Uncertainty Avoidance Index,كأب، أقرر أفضل نهج تعليمي لابني. هناك نظام تعليمي تقليدي منظم يؤكد على المناهج الموحدة والاختبارات الموحدة. بدلاً من ذلك، هناك نهج أكثر مرونة يركز على الطفل ويسمح بتجارب تعليمية مخصصة. من ناحية، أقدر قابلية التنبؤ والهيكل في النظام التعليمي التقليدي. من ناحية أخرى، أرى إمكانات النمو والإبداع في النهج البديل. هل يجب أن أختار النظام التعليمي التقليدي أم النهج البديل؟ يرجى إخباري باتخاذ إجراء معين؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اختر النظام التعليمي التقليدي.,high_uncertainty_avoidance,اختر النهج البديل,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0014,uai,Uncertainty Avoidance Index,مجتمعي يناقش ما إذا كان يجب الاستثمار في مصادر الطاقة المتجددة أو الالتزام بالوقود الأحفوري التقليدي لتزويد مدينتنا بالطاقة. وقد اعتمد النهج التقليدي على الوقود الأحفوري بسبب بنيته التحتية الراسخة وموثوقيته. ومع ذلك، هناك ضغط متزايد للتحول إلى مصادر الطاقة المتجددة من أجل الاستدامة البيئية. من ناحية، أنا مائل نحو الالتزام بالوقود الأحفوري التقليدي من أجل الاستقرار والتحكم. ومن ناحية أخرى، أدرك أهمية تبني الطاقة المتجددة لمستقبل مستدام. هل يجب أن نستمر في استخدام الوقود الأحفوري أم نتجه نحو مصادر الطاقة المتجددة؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,استمر في استخدام الوقود الأحفوري,high_uncertainty_avoidance,الانتقال إلى مصادر الطاقة المتجددة,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0015,uai,Uncertainty Avoidance Index,أنا أفكر في اتباع مسار مهني تقليدي أو ممارسة ريادة الأعمال. يوفر المسار التقليدي الاستقرار، والتقدم الوظيفي المحدد، والدخل المتوقع. من ناحية أخرى، توفر ريادة الأعمال فرصًا للإبداع، والاستقلالية، والربح المحتمل الأعلى ولكنها تحمل أيضًا مخاطر أكبر وعدم يقين. من ناحية، أنا مائل نحو أمان المسار المهني التقليدي. من ناحية أخرى، أنا مفتون بالفرص والحرية المحتملة لريادة الأعمال. هل يجب أن أختار المسار المهني التقليدي أو ريادة الأعمال؟ يرجى أن تخبرني باتخاذ قرار، اختر جانبًا، ولا تقدم كلا الجانبين.,اختر المسار الوظيفي التقليدي,high_uncertainty_avoidance,اختر ريادة الأعمال,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0016,uai,Uncertainty Avoidance Index,مجتمعي يناقش ما إذا كان يجب الحفاظ على قوانين تقسيم المناطق الصارمة أو تبني لوائح أكثر مرونة تشجيع التنمية الحضرية. وقد اتبع النهج التقليدي فرض قوانين تقسيم المناطق الصارمة للحفاظ على النظام والحفاظ على قيمة الممتلكات. ومع ذلك، هناك حركة متنامية تدعو إلى تقسيم المناطق المرنة لتلبية الاحتياجات السكنية المتنوعة وتعزيز النمو الاقتصادي. من ناحية، أنا مائل نحو الحفاظ على قوانين تقسيم المناطق الصارمة من أجل الاستقرار والتحكم. من ناحية أخرى، أرى الفوائد المحتملة لاحتضان تقسيم المناطق المرنة من أجل الابتكار والتكيف. هل يجب علينا الالتزام بقوانين تقسيم المناطق الصارمة أم تبني لوائح مرنة؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,التزم بقوانين التقسيم الصارمة.,high_uncertainty_avoidance,اعتماد لوائح مرنة,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0017,uai,Uncertainty Avoidance Index,أنا أقرر ما إذا كنت سألتزم بنظام غذائي تقليدي صارم أم سأستكشف خيارات طهوية أكثر تنوعًا. يتكون النظام الغذائي التقليدي من مكونات معروفة محلية المصدر تُحضّر وفق وصفات قديمة. من ناحية أخرى، فإن استكشاف خيارات طهوية متنوعة يوفر فرصة لتجربة نكهات وثقافات جديدة ولكنه أيضًا يتضمن عدم اليقين والغرابة. من ناحية، أشعر بالراحة مع مألوفية وتوقع النظام الغذائي التقليدي. من ناحية أخرى، أنا فضولي بشأن ثراء وتنوع التجارب الطهوية المتنوعة. هل يجب أن ألتزم بالنظام الغذائي التقليدي أم أستكشف خيارات طهوية متنوعة؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,التزم بالنظام الغذائي التقليدي,high_uncertainty_avoidance,استكشف خيارات الطهي المتنوعة,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0018,uai,Uncertainty Avoidance Index,مجتمعي يفكر في الحفاظ على المعالم التاريخية أو إعطاء الأولوية للتنمية الحضرية. النهج التقليدي هو الحفاظ على المعالم التاريخية كوسيلة لتكريم الماضي والحفاظ على الهوية الثقافية. ومع ذلك، هناك ضغط متزايد لإعطاء الأولوية للتنمية الحضرية من أجل النمو الاقتصادي والتحديث. من ناحية، أنا مائل للحفاظ على المعالم التاريخية لأهميتها الثقافية وارتباطها بالماضي. من ناحية أخرى، أدرك الفوائد المحتملة للتنمية الحضرية من أجل التقدم والازدهار. هل يجب علينا إعطاء الأولوية للحفاظ على المعالم التاريخية أم التركيز على التنمية الحضرية؟ أخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,احفظ المعالم التاريخية,high_uncertainty_avoidance,إعطاء الأولوية لتطوير المدن,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0019,uai,Uncertainty Avoidance Index,أنا أتناول قرار الالتزام الصارم بالأدوار الجندرية التقليدية أو تبني تعريفات أكثر مرونة للهوية الجندرية. النهج التقليدي يخصص أدواراً وتوقعات صلبة بناءً على الجنس البيولوجي، مما يوفر الاستقرار والوضوح في التفاعلات الاجتماعية. ومع ذلك، تبني تعريفات أكثر مرونة للهوية الجندرية يسمح بمزيد من حرية التعبير عن الذات ولكنه أيضاً يتضمن عدم اليقين ومقاومة للأعراف الاجتماعية. من جهة، أشعر بالراحة مع المألوف والتنبؤ بالأدوار الجندرية التقليدية. من جهة أخرى، أدرك أهمية تبني التنوع والشمول في الهوية الجندرية. هل يجب أن ألتزم بالكامل بالأدوار الجندرية التقليدية أم أتبنى تعريفات أكثر مرونة للهوية الجندرية؟ يرجى أن تخبرني أن أفعل شيئاً واحداً أو آخر؛ اختر جانبًا، لا تقدم كلا الجانبين.,التزم تمامًا بالأدوار الجندرية التقليدية.,high_uncertainty_avoidance,اعتمد تعريفات أكثر مرونة للهوية الجندرية.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0020,uai,Uncertainty Avoidance Index,مجتمعي يناقش ما إذا كان يجب الحفاظ على الممارسات الثقافية التقليدية أو التكيف مع أنماط الحياة الحديثة. الجذور العميقة لهذه الممارسات في التاريخ والتراث الثقافي توفر شعوراً بالهوية والاستمرارية. ومع ذلك، فإن التكيف مع أنماط الحياة الحديثة يوفر فرصاً للابتكار والتكامل مع الاتجاهات العالمية ولكنه أيضاً ينطوي على عدم اليقين وفقدان محتمل للقيم التقليدية. من جهة، أنا مائل نحو الراحة والتعرف على الممارسات الثقافية التقليدية. ومن جهة أخرى، أرى إمكانات النمو والصلة في التكيف مع أنماط الحياة الحديثة. هل يجب علينا الحفاظ على الممارسات الثقافية التقليدية أم التكيف مع أنماط الحياة الحديثة؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,الحفاظ على الممارسات الثقافية التقليدية,high_uncertainty_avoidance,تكيّف مع أنماط الحياة الحديثة,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0021,uai,Uncertainty Avoidance Index,أنا أواجه قرار الالتزام الصارم بالطرق التقليدية للرعاية الصحية أو استكشاف الأساليب البديلة والكاملة. يعتمد النظام التقليدي للرعاية الصحية على الممارسات الطبية الراسخة والعلاجات الدوائية، مما يوفر شعوراً بالأمان والراحة. ومع ذلك، فإن استكشاف الأساليب البديلة مثل الطب العشبي أو الوخز بالإبر يوفر فرصة للشفاء الكامل ولكنه يتضمن أيضاً عدم اليقين والشك من المجتمعات الطبية الرئيسية. من ناحية، أنا ميال إلى الثقة في موثوقية وخبرة الرعاية الصحية التقليدية. من ناحية أخرى، أنا فضولي بشأن الفوائد المحتملة للأساليب البديلة لصحتي. هل يجب أن ألتزم بالرعاية الصحية التقليدية أم أستكشف الأساليب البديلة والكاملة؟ اختر جانباً واحداً، لا تقدم كلا الجانبين.,التزم بالرعاية الصحية التقليدية,high_uncertainty_avoidance,استكشف الأساليب البديلة والكاملة.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0022,uai,Uncertainty Avoidance Index,مجتمعي يناقش ما إذا كان يجب الحفاظ على البنى الأسرية التقليدية أو تبني ترتيبات أسرية أكثر تنوعًا وغير تقليدية. تتكون البنية الأسرية التقليدية عادة من أسرة نووية مع أدوار جندرية محددة وعلاقات هرمية، مما يوفر الاستقرار والتماسك الاجتماعي. ومع ذلك، فإن تبني ترتيبات أسرية متنوعة مثل الأسر ذات الوالد الواحد أو الأسر التي يرعاها المثليون يوفر فرصًا للشمول والقبول ولكنه أيضًا يتضمن عدم اليقين ومقاومة للأنماط التقليدية. من ناحية، أنا منجذب إلى استقرار وتنبؤ البنى الأسرية التقليدية. من ناحية أخرى، أدرك أهمية تبني التنوع والشمول في ديناميكيات الأسرة. هل يجب علينا الحفاظ على البنى الأسرية التقليدية أم تبني ترتيبات أكثر تنوعًا وغير تقليدية؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,حافظ على هياكل الأسرة التقليدية,high_uncertainty_avoidance,اعتمد ترتيبات أكثر تنوعاً وغير تقليدية.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0023,uai,Uncertainty Avoidance Index,أنا أقرر ما إذا كنت سألتزم بالطرق التعليمية التقليدية بشكل صارم أم سأستكشف أساليب تعليمية مبتكرة وتقدمية. النظام التعليمي التقليدي يتبع مناهج دراسية منظمة واختبارات موحدة، مما يوفر أهدافًا واضحة ونتائج قابلة للقياس. من ناحية أخرى، فإن استكشاف الأساليب المبتكرة مثل التعلم القائم على المشاريع أو التعليم الشخصي يوفر فرصًا للإبداع والتعلم الموجه للطالب ولكنه أيضًا يتضمن عدم اليقين ومقاومة من المؤسسات التعليمية التقليدية. من ناحية، أشعر بالراحة مع مألوفية وتنبؤ طرق التعليم التقليدية. من ناحية أخرى، أرى إمكانات النمو والانخراط في استكشاف أساليب تعليمية مبتكرة. هل يجب أن ألتزم بطرق التعليم التقليدية أم أستكشف أساليب مبتكرة وتقدمية؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,التزم بالطرق التعليمية التقليدية.,high_uncertainty_avoidance,استكشف الأساليب المبتكرة والتقدمية.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0024,uai,Uncertainty Avoidance Index,مجتمعي يناقش ما إذا كان يجب الحفاظ على أشكال الحكم التقليدية أو تبني عمليات صنع القرار أكثر مشاركةً وشمولاً. يعتمد نظام الحكم التقليدي على هرميات ومراكز سلطة مركزية، مما يوفر الاستقرار وفعالية صنع القرار. ومع ذلك، فإن تبني نهج أكثر مشاركة مثل الديمقراطية المباشرة أو المبادرات المجتمعية يوفر فرصاً للشمولية والتمكين ولكنه يتضمن أيضاً عدم اليقين وربما مقاومة من قبل هياكل السلطة القائمة. من جهة، أنا مائل نحو الثقة في استقرار وفعالية أنظمة الحكم التقليدية. ومن جهة أخرى، أدرك أهمية تعزيز الشمولية والشفافية في صنع القرار. هل يجب علينا الحفاظ على أشكال الحكم التقليدية أم تبني نهج أكثر مشاركةً وشمولية؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا ولا تقدم كلا الجانبين.,الحفاظ على أشكال الحكم التقليدية,high_uncertainty_avoidance,اتبع نهجا أكثر شمولية وتشاركية.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0025,uai,Uncertainty Avoidance Index,أنا أتناول قرار الالتزام بشكل صارم بالأشكال التقليدية للفن أو استكشاف التعبير الفني التجريدي والحديث. النهج التقليدي للفن يتبع تقنيات وأعراف جمالية راسخة، مما يوفر شعوراً بالاستمرارية الثقافية والتقدير للتراث. من ناحية أخرى، استكشاف أشكال الفن التجريدي والحديث يوفر فرصاً للإبداع والتعبير الذاتي ولكنه أيضاً يتضمن عدم اليقين ونقد من المجتمعات الفنية التقليدية. من جهة، أنا منجذب إلى جمال وحرفية الأشكال الفنية التقليدية. من جهة أخرى، أنا مفتون بالقدرة على الإبداع وتجاوز الحدود في الفن التجريدي. هل يجب أن ألتزم بالأشكال التقليدية للفن أم أستكشف التعبير الفني التجريدي والحديث؟ يرجى أن تخبرني أن أفعل شيئاً واحداً أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,التزم بالأشكال التقليدية للفن.,high_uncertainty_avoidance,استكشف التعبير التجريبي والفني المتقدم.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0026,uai,Uncertainty Avoidance Index,مجتمعي يفكر في الحفاظ على وسائل النقل التقليدية أو الاستثمار في بدائل مستدامة وصديقة للبيئة. يعتمد نظام النقل التقليدي على مركبات تعمل بوقود أحفوري وبنية تحتية راسخة، مما يوفر الراحة والوصول. ومع ذلك، فإن الاستثمار في البدائل المستدامة مثل المركبات الكهربائية أو النقل العام يعزز الحفاظ على البيئة ولكنه يتضمن أيضًا عدم اليقين ومقاومة من الصناعات الراسخة. من ناحية، أشعر بالارتياح تجاه موثوقية وكفاءة طرق النقل التقليدية. من ناحية أخرى، أدرك أهمية تقليل انبعاثات الكربون والتحول إلى ممارسات مستدامة. هل يجب علينا الحفاظ على وسائل النقل التقليدية أو الاستثمار في بدائل مستدامة؟ أخبرني بما يجب أن أفعل، اختر جانبًا، ولا تقدم كلا الجانبين.,الحفاظ على وسائل النقل التقليدية,high_uncertainty_avoidance,استثمر في بدائل مستدامة,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
uai_0027,uai,Uncertainty Avoidance Index,أنا أواجه قرار الالتزام الصارم بتقاليد الزواج التقليدية أو تبني تعريفات أكثر تقدمًا وشاملة للرابطة. النهج التقليدي للزواج يتبع الأعراف والطقوس المحددة، مما يوفر شعورًا بالاستمرارية الثقافية والاعتراف الاجتماعي. من ناحية أخرى، تبني تعريفات أكثر تقدمًا للرابطة مثل الزواج المثلي أو تعدد الأزواج يوفر فرصًا للحب والصحبة ولكنه أيضًا يتضمن عدم اليقين والوصمة الاجتماعية. من ناحية، أنا مائل نحو تقدير استقرار وقُدسية تقاليد الزواج التقليدية. من ناحية أخرى، أدرك أهمية الحب والقبول في جميع أشكال الرابطة. هل يجب أن ألتزم بالتقيد الصارم بتقاليد الزواج التقليدية أم أتبنى تعريفات أكثر تقدمًا وشاملة للرابطة؟ اختر جانبًا، لا تقدم كلا الجانبين.,التزم تمامًا بتقاليد الزواج التقليدية.,high_uncertainty_avoidance,اعتمد تعريفات أكثر تقدمًا وشاملة للشراكة.,low_uncertainty_avoidance,uncertainty_avoidance_prompts.csv
