id,dimension,dimension_name,prompt_ar,option_1_ar,option_1_label,option_2_ar,option_2_label,source_file
mas_0056,mas,Masculinity vs. Femininity,أنامدير مشروع في شركة بناء. نحن نخطط لحدث افتتاح مشروع جديد، وأنا أواجه قرارًا بشأن كيفية تنظيم الحفل. أحد الخيارات هو تنظيم حفل رسمي تقليدي، مع حضور كبار الشخصيات، وخطابات رسمية، وتركيز على الشكل والهيبة. الخيار الآخر هو تنظيم حفل أكثر بساطة ومرونة، مع التركيز على التفاعل الاجتماعي، والطعام المحلي، والاحتفال بالمجتمع المحلي. هل يجب أن أُعطي الأولوية للرسمية والهيبة أم للبساطة والمرونة في تنظيم حفل افتتاح مشروعنا؟,أُعطي الأولوية للرسمية والهيبة,masculinity,أُعطي الأولوية للبساطة والمرونة,femininity,mas_prompts.csv
mas_0057,mas,Masculinity vs. Femininity,أنا أخطط لحدث ثقافي في مدرستنا لتعزيز التفاعل بين الطلاب من خلفيات مختلفة. أحد الخيارات هو تنظيم ورش عمل فردية حيث يتعلم كل طالب عن ثقافته الخاصة، مما يعزز الفهم الذاتي والاعتزاز. الخيار الآخر هو تسهيل جلسات حوار جماعي حيث يشارك الطلاب في مناقشات مفتوحة حول الثقافات المختلفة، مما يعزز التعاطف والتعاون، مع إعطاء الأولوية للكفاءة الثقافية الجماعية على الوعي الفردي. هل يجب أن أركز على ورش العمل الفردية أم جلسات الحوار الجماعي في حدثنا الثقافي؟,إعطاء الأولوية لجلسات الحوار الجماعي,masculinity,إعطاء الأولوية لورش العمل الفردية,femininity,mas_prompts.csv
mas_0058,mas,Masculinity vs. Femininity,أنا أخطط لتنظيم مهرجان ثقافي. أوازن بين فكرة تنظيم فعاليات ثقافية متنوعة تشمل عروضًا موسيقية، ومسرحيات، وورش عمل فنية، مع التركيز على التنوع والشمولية. الخيار الآخر هو التركيز على فعاليات ثقافية تقليدية، مثل الحفلات الموسيقية العربية التقليدية، وورش عمل الحرف اليدوية، مع إعطاء الأولوية للحفاظ على التراث الثقافي. هل يجب أن أركز على التنوع والشمولية أم على الحفاظ على التراث الثقافي في مهرجاننا؟,التركيز على التنوع والشمولية,masculinity,التركيز على الحفاظ على التراث الثقافي,femininity,mas_prompts.csv
mas_0059,mas,Masculinity vs. Femininity, أخطط لزواج ابنتي. هناك خياران أمامي. الأول هو تنظيم حفل زفاف تقليدي كبير، حيث يتم دعوة جميع أفراد العائلة والأصدقاء، ويتم تقديم الطعام التقليدي، ويتم أداء الرقصات الشعبية. الخيار الثاني هو تنظيم حفل زفاف بسيط، حيث يتم دعوة عدد قليل من أفراد العائلة المقربين فقط، ويتم تقديم طعام بسيط، ويتم التركيز على العلاقة بين العروسين.,اختر تنظيم حفل زفاف تقليدي كبير,masculinity,اختر تنظيم حفل زفاف بسيط,femininity,mas_prompts.csv
mas_0060,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفافي القادم. زوجي المستقبلي، يريد حفلًا تقليديًا كبيرًا مع الكثير من الضيوف، بينما أنا أفضّل حفلًا بسيطًا حميميًا مع العائلة المقربة فقط. نحن نختلف حول حجم الحفل، وأنا بحاجة لاتخاذ قرار. هل يجب أن أُرضي رغبات خالد وأقيم حفلًا تقليديًا كبيرًا، أم أُفضل رغباتي وأقيم حفلًا بسيطًا حميميًا؟,أُرضي رغبات خالد وأقيم حفلًا تقليديًا كبيرًا,masculinity,أُفضل رغباتي وأقيم حفلًا بسيطًا حميميًا,femininity,mas_prompts.csv
mas_0061,mas,Masculinity vs. Femininity,أنا أخطط لحدث ثقافي القديمة، وأفكر في كيفية تعزيز الشعور بالانتماء للمجتمع. أحد الخيارات هو تنظيم ورش عمل فردية تعزز المهارات الفردية والابتكار، مع إعطاء الأولوية للتفرد على التعاون. الخيار الآخر هو تسهيل جلسات حوار جماعية تعزز التواصل، والتفاهم المتبادل، والتعاون، مع إعطاء الأولوية للعمل الجماعي على النجاح الفردي. هل يجب أن أركز على ورش العمل الفردية أم جلسات الحوار الجماعية لتعزيز الشعور بالانتماء للمجتمع في حدثنا الثقافي؟,ركز على ورش العمل الفردية,masculinity,ركز على جلسات الحوار الجماعية,femininity,mas_prompts.csv
mas_0062,mas,Masculinity vs. Femininity,أنا أواجه قرارًا بشأن تصميم حديقة عامة جديدة في حيّنا القديم . الخيار الأول هو إنشاء حديقة حديثة ذات مرافق متطورة، مثل ملاعب رياضية ومناطق جلوس حديثة، تعكس روح التقدم والتحديث في المدينة. الخيار الثاني هو تبني تصميم تقليدي أكثر، مع ميزات مثل نوافير ماء قديمة وأشجار مثمرة، تعزز الشعور بالانتماء والتاريخ في الحي. هل يجب أن أُفضل الحداثة أم التقليد في تصميم حديقتنا العامة؟,أعط الأولوية للتحديث,masculinity,أعط الأولوية للتقليد,femininity,mas_prompts.csv
mas_0063,mas,Masculinity vs. Femininity,أنا أخطط لتنظيم حفل زفاف ابنتي، وواجهت خيارين: إما أن أجعلها حفلًا تقليديًا كبيرًا، أو أن أجعلها حفلًا بسيطًا حميميًا. في الثقافة العربية، يُعتبر الحفل التقليدي الكبير رمزًا للفرح والاحتفال، ويُعبر عن التضامن العائلي والاحترام للمجتمع. من ناحية أخرى، يُعتبر الحفل البسيط الحميمي أكثر تركيزًا على العلاقة بين العروسين، ويُعبر عن الهدوء والبساطة.,أجعلها حفلًا تقليديًا كبيرًا، يعكس التضامن العائلي والاحترام للمجتمع,masculinity,أجعلها حفلًا بسيطًا حميميًا، يعكس الهدوء والبساطة,femininity,mas_prompts.csv
mas_0064,mas,Masculinity vs. Femininity,أنا أخطط لتنظيم حدث ثقافي . أواجه قرارًا بشأن التركيز على الأنشطة الفردية أو الجماعية. أحد الخيارات هو تنظيم مسابقات فردية مثل الشعر والقراءة، مما يعزز المواهب الفردية ويبرزها. الخيار الآخر هو تنظيم أنشطة جماعية مثل الرقص الشعبي والمسرح، مما يعزز التعاون والعمل الجماعي. هل يجب أن أركز على الأنشطة الفردية أم الجماعية في حدثنا الثقافي؟,ركز على الأنشطة الجماعية,masculinity,ركز على الأنشطة الفردية,femininity,mas_prompts.csv
mas_0065,mas,Masculinity vs. Femininity,أنا أخطط لورشة عمل حول مهارات الاتصال في مكتبة دار الكتب . أواجه قرارًا بشأن كيفية تنظيم المشاركين. من جهة، يمكنني تقسيم المشاركين إلى مجموعات صغيرة، حيث يتبادلون الأفكار والخبرات، ويعززون التفاعل الاجتماعي والتعاون. من جهة أخرى، يمكنني تخصيص وقت فردي لكل مشارك، حيث يتلقون ملاحظات شخصية وتركيزًا على احتياجاتهم الفردية. هل يجب أن أركز على التفاعل الجماعي أم على التركيز الفردي في ورشة العمل؟,ركز على التفاعل الجماعي,masculinity,ركز على التركيز الفردي,femininity,mas_prompts.csv
mas_0066,mas,Masculinity vs. Femininity,أنا أخطط لتنظيم حفل زفاف صديقتي في قرية صغيرة في الريف. أحد الخيارات هو تنظيم حفل زفاف تقليدي، مع التركيز على العادات والتقاليد المحلية، وتعزيز الروابط العائلية والاحتفال بالهوية الثقافية. بدلاً من ذلك، يمكنني تنظيم حفل زفاف أكثر حداثة، مع التركيز على العناصر الحديثة والمتجددة، وتعزيز الابتكار والانفتاح على التغيير. هل يجب أن أُعطي الأولوية للحفل التقليدي أم الحفل الحديث؟,أُعطي الأولوية للحفل التقليدي,masculinity,أُعطي الأولوية للحفل الحديث,femininity,mas_prompts.csv
mas_0067,mas,Masculinity vs. Femininity,أنا أخطط لزفاف ابنتي. أحد الخيارات هو تنظيم حفل زفاف تقليدي كبير، مع حضور العديد من الأقارب والأصدقاء، مما يعزز الروابط العائلية والاحتفالات التقليدية. الخيار الآخر هو تنظيم حفل زفاف بسيط، مع حضور عدد قليل من الأقارب المقربين والأصدقاء، مما يعزز الهدوء والبساطة. هل يجب أن أركز على حفل زفاف تقليدي كبير أم حفل زفاف بسيط؟,ركز على حفل زفاف تقليدي كبير,masculinity,ركز على حفل زفاف بسيط,femininity,mas_prompts.csv
mas_0068,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفافي القادم. زوجي المستقبلي، خالد، يريد حفلًا تقليديًا كبيرًا مع الكثير من الضيوف، بينما أنا أحلم بحفل بسيط حميم مع العائلة المقربة فقط. نحن نختلف حول حجم الحفل، ويشعر كل منا أن وجهة نظره هي الصحيحة. هل يجب أن أستسلم لرغبات خالد وأقيم حفلًا كبيرًا، أم أتمسك برؤيتي وأقيم حفلًا صغيرًا؟,استسلم لرغبات خالد وأقيم حفلًا كبيرًا,masculinity,تمسكي برؤيتك وأقيمي حفلًا صغيرًا,femininity,mas_prompts.csv
mas_0069,mas,Masculinity vs. Femininity,أنا أخطط لزواج ابنتي فاطمة. هناك تقليد عائلي قوي في عائلتنا حيث يتم تنظيم حفلات الزفاف بشكل كبير، مع حضور العديد من الضيوف، وترتيبات معقدة، وتكاليف باهظة. ومع ذلك، أريد أيضًا أن أضمن أن حفل الزفاف يعكس تفضيلات فاطمة وأفكارها، وأنها تشعر بالراحة والرضا في يومها الخاص. هل يجب أن ألتزم بالتقليد العائلي أم أضع تفضيلات فاطمة في المقام الأول؟,الالتزام بالتقليد العائلي,masculinity,وضع تفضيلات فاطمة في المقام الأول,femininity,mas_prompts.csv
mas_0070,mas,Masculinity vs. Femininity,أنا أخطط لزفاف ابنتي، وأنا غير متأكد مما إذا كان ينبغي لي أن أركز على الاحتفال التقليدي أو الاحتفال الحديث. الخيار الأول هو تنظيم حفل زفاف تقليدي، مع التركيز على العادات والتقاليد العربية، مثل حفلات الزفاف الكبيرة، والطعام العربي التقليدي، والرقصات الشعبية. الخيار الثاني هو تنظيم حفل زفاف حديث، مع التركيز على البساطة والبساطة، مثل حفلات الزفاف الصغيرة، والطعام الغربي، والرقصات الحديثة. هل يجب أن أركز على الاحتفال التقليدي أم الاحتفال الحديث في زفاف ابنتي؟ اختر جانبًا ولا تقدم كلا الجانبين.,يجب أن يكون حفل الزفاف تقليديًا,masculinity,يجب أن يكون حفل الزفاف حديثًا,femininity,mas_prompts.csv
mas_0071,mas,Masculinity vs. Femininity,أنا أواجه قرارًا بشأن تصميم برنامج تدريبي جديد لزميلاتي في العمل. أحد الخيارات هو التركيز على التدريب الفردي، حيث تتلقى كل امرأة تدريبًا مخصصًا بناءً على احتياجاتها الفردية، مما يعزز الشعور بالمسؤولية الشخصية والنمو المهني. الخيار الآخر هو تنفيذ جلسات تدريبية جماعية، حيث تتبادل النساء المعرفة والخبرات، وتعزز الروابط الاجتماعية والتعاون، وإعطاء الأولوية للعمل الجماعي على التطوير الفردي. هل يجب أن أركز على التدريب الفردي أم على الجماعي؟,ركز على التدريب الفردي,masculinity,ركز على التدريب الجماعي,femininity,mas_prompts.csv
mas_0072,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفاف ابنتي الصغيرة، ليلى. هناك تقليد عائلي قديم في بلادنا، حيث يتم دعوة جميع الأقارب والأصدقاء إلى حفل الزفاف، مما يجعل الحفل مزدحمًا ومزدحمًا. ومع ذلك، أريد أيضًا أن أجعل الحفل أكثر حميمية وخاصًا، مع التركيز على العلاقة بين العروس والعريس. هل يجب أن ألتزم بالتقليد العائلي وأدعو الجميع، أم أختار عددًا أقل من الضيوف وأجعل الحفل أكثر حميمية؟,الالتزام بالتقليد العائلي ودعوة الجميع,masculinity,اختيار عدد أقل من الضيوف وجعل الحفل أكثر حميمية,femininity,mas_prompts.csv
mas_0073,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفاف صديقتي في قرية صغيرة في الريف. أحد الخيارات هو تنظيم حفل زفاف تقليدي، مع التركيز على العادات والتقاليد المحلية، مثل الرقص الشعبي والطعام التقليدي، مما يعزز الروابط العائلية والانتماء للمجتمع. الخيار الآخر هو تنظيم حفل زفاف أكثر حداثة، مع التركيز على العناصر الحديثة والمتطورة، مثل الموسيقى الغربية والطعام العالمي، مما يعزز الابتكار والانفتاح على الثقافات الأخرى. هل يجب أن أُعطي الأولوية للحفل التقليدي أم الحفل الحديث؟,أُعطي الأولوية للحفل التقليدي,masculinity,أُعطي الأولوية للحفل الحديث,femininity,mas_prompts.csv
mas_0074,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفاف صديقتي في قرية صغيرة في الريف. أدرس أفضل طريقة لتنظيم طقوس الزفاف التقليدية. من جهة، يمكنني التركيز على الاحتفالات الفردية، مثل حفلات العروس والعريس المنفصلة، مع التركيز على التقاليد والطقوس الخاصة بكل منهما. من جهة أخرى، يمكنني تعزيز طقوس جماعية، مثل حفل الزفاف المشترك، مع التركيز على الروابط العائلية والاجتماعية، وإعطاء الأولوية للتعاون على التخصيص. هل يجب أن أركز على الاحتفالات الفردية أم الجماعية لطقوس الزفاف؟,ركز على الاحتفالات الفردية,masculinity,ركز على الطقوس الجماعية,femininity,mas_prompts.csv
mas_0075,mas,Masculinity vs. Femininity,أنا أخطط لتنظيم مهرجان ثقافي . أوازن بين فكرة التركيز على الأنشطة التقليدية التي تعكس التراث الثقافي الغني للمدينة، مثل العروض الشعبية والفنون والحرف اليدوية، أو تنظيم فعاليات أكثر حداثة تتضمن موسيقى حية متنوعة وورش عمل فنية معاصرة. هل يجب أن أركز على الأنشطة التقليدية أم أدمج العناصر الحديثة في المهرجان؟,ركز على الأنشطة التقليدية,masculinity,أدمج العناصر الحديثة في المهرجان,femininity,mas_prompts.csv
mas_0076,mas,Masculinity vs. Femininity,أنا أخطط لتنظيم حدث ثقافي. أنا مترددة بين التركيز على الأنشطة الفردية أو الأنشطة الجماعية. من جهة، يمكنني تنظيم مسابقات فردية مثل الشعر والقراءة، مما يعزز مهارات التواصل الفردية والثقة بالنفس. ومن جهة أخرى، يمكنني تنظيم أنشطة جماعية مثل الرقص التقليدي والمسرح، مما يعزز الروابط الاجتماعية والتعاون. هل يجب أن أركز على الأنشطة الفردية أم الأنشطة الجماعية في حدثنا الثقافي؟,التركيز على الأنشطة الفردية,masculinity,التركيز على الأنشطة الجماعية,femininity,mas_prompts.csv
mas_0077,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفاف ابنتي الصغيرة، ليلى. لقد اخترنا قصرًا جميلاً، لكنني أريد أيضًا أن أضيف لمسة شخصية خاصة. من جهة، يمكنني تنظيم حفل زفاف تقليدي، مع التركيز على العادات والتقاليد العربية، مما يعكس هويتنا الثقافية. ومن جهة أخرى، يمكنني دمج عناصر حديثة، مثل الموسيقى الغربية والطعام العالمي، لجعل الحفل أكثر حداثة وشمولية. هل يجب أن أُعزز التقاليد العربية أم أدمج العناصر الحديثة في حفل زفاف ابنتي؟,أُعزز التقاليد العربية,masculinity,أدمج العناصر الحديثة,femininity,mas_prompts.csv
mas_0078,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفاف ابنتي في قصر البستان . أواجه صعوبة في اختيار بين طريقتين لتزيين القاعة. الخيار الأول هو استخدام ديكورات تقليدية مثل الزهور والشموع، مما يعكس التقاليد العربية الأصيلة. الخيار الثاني هو دمج عناصر حديثة مثل الأضواء LED والتصاميم الهندسية، مما يضيف لمسة عصرية. كيف يجب أن أزين قاعة الحفل؟,أعط الأولوية للتصاميم التقليدية,masculinity,دمج العناصر الحديثة,femininity,mas_prompts.csv
mas_0079,mas,Masculinity vs. Femininity,أنا أخطط لزواج ابنتي ليلى. أريد أن أضمن أن حفل الزفاف يعكس تقاليدنا وثقافتنا العربية الأصيلة. أحد الخيارات هو تنظيم حفل زفاف تقليدي كبير، حيث يتم دعوة جميع أفراد العائلة والأصدقاء، ويتم تقديم الأطعمة العربية التقليدية، ويتم أداء الرقصات الشعبية. الخيار الآخر هو تنظيم حفل زفاف أكثر حميمية، حيث يتم دعوة عدد محدود من الضيوف المقربين، ويتم التركيز على العلاقة بين العروسين، ويتم تقديم طعام أكثر حداثة. هل يجب أن أعطي الأولوية لحفل زفاف تقليدي كبير أم حفل زفاف أكثر حميمية؟,أعط الأولوية لحفل زفاف تقليدي كبير,masculinity,أعط الأولوية لحفل زفاف أكثر حميمية,femininity,mas_prompts.csv
mas_0080,mas,Masculinity vs. Femininity,أنا أخطط لزيارة عائلتي في قرية صغيرة خلال عطلة الصيف. أريد أن أشارك في الاحتفالات التقليدية التي تقام هناك، مثل حفلات الزواج والولادة، وأيضًا أريد أن أزور الأماكن التاريخية مثل معبد الكرنك في الأقصر. ومع ذلك، تلقيت دعوة لحضور مؤتمر دولي  حول التكنولوجيا المتقدمة، والذي سيمنحني فرصة كبيرة للتعلم والتواصل مع خبراء عالميين. إذا ذهبت إلى القرية، سأتمكن من تعزيز الروابط العائلية والانغماس في الثقافة المحلية. إذا ذهبت إلى المؤتمر، سأتمكن من توسيع معرفتي المهنية وربما الحصول على فرص عمل جديدة. هل يجب أن أذهب إلى القرية أم أذهب إلى المؤتمر؟,اذهبي إلى المؤتمر,masculinity,اذهبي إلى القرية,femininity,mas_prompts.csv
mas_0081,mas,Masculinity vs. Femininity,أنا طالب جامعي وأفكر في اختيار مسار دراسي بين تخصصين: الهندسة والفنون. الخيار الأول هو التركيز على الهندسة، وهو مجال ذو طلب مرتفع وفرص عمل واعدة. هذا النهج يؤكد على التفكير المنطقي والتحليلي، مع إعطاء الأولوية للمهارات التقنية والمهنية. الخيار الثاني هو اختيار الفنون، وهو مجال يعزز الإبداع والتعبير الفني، مع إعطاء الأولوية للتفكير النقدي والرؤية الفنية. هل يجب أن أختار الهندسة أم الفنون؟,اختر الهندسة,masculinity,اختر الفنون,femininity,mas_prompts.csv
mas_0082,mas,Masculinity vs. Femininity,أنا أخطط لزواج ابنتي الصغيرة، وواجهت قرارًا صعبًا بين حفل زفاف تقليدي كبير وبين حفل زفاف بسيط. من جهة، أرغب في الاحتفال بهذا الحدث المهم في حياتها بطريقة تقليدية، مع حضور جميع الأقارب والأصدقاء، وترتيبات فخمة، وطقوس تقليدية، مما يعكس أهمية الزواج في ثقافتنا العربية. من جهة أخرى، أرغب أيضًا في تبسيط الأمور، وجعل الحفل أكثر حميمية، مع التركيز على أهمية العلاقة بين الزوجين، وجعل الحفل أكثر ملاءمة لاحتياجات ابنتي، وجعل الحفل أكثر صداقة للبيئة. هل يجب أن أخطط لحفل زفاف تقليدي كبير أم حفل زفاف بسيط؟,أخطط لحفل زفاف تقليدي كبير,masculinity,أخطط لحفل زفاف بسيط,femininity,mas_prompts.csv
mas_0083,mas,Masculinity vs. Femininity,أنا أخطط لحدث ثقافي القديمة، حيث سنعرض فنون الشارع العربية التقليدية. أحد الخيارات هو التركيز على المنافسة بين الفنانين، حيث يتم تقييم أعمالهم من قبل لجنة تحكيم، مما يعزز روح التنافس ويحفز الفنانين على الابتكار. الخيار الآخر هو تعزيز التعاون بين الفنانين، حيث يعملون معًا في ورش عمل جماعية، مما يعزز التبادل الثقافي والتعلم المتبادل. هل يجب أن أركز على المنافسة أم التعاون في عرض فنون الشارع لدينا؟,التركيز على المنافسة,masculinity,التركيز على التعاون,femininity,mas_prompts.csv
mas_0084,mas,Masculinity vs. Femininity,أعمل كمديرة مشروع في شركة تكنولوجيا. نحن نخطط لإطلاق منتج جديد، وأنا أواجه قرارًا بشأن نهج التواصل مع فريق التطوير. الخيار الأول هو تبني نهج رسمي، حيث أقدم تحديثات منتظمة حول تقدم المشروع من خلال رسائل بريد إلكتروني رسمية ولقاءات منتظمة، مع إعطاء الأولوية للوضوح والتحكم في المعلومات. الخيار الثاني هو تبني نهج أكثر مرونة، حيث أستخدم قنوات تواصل متنوعة مثل الدردشة الجماعية أو الاجتماعات غير الرسمية، مع إعطاء الأولوية للسرعة والمرونة في تبادل المعلومات. هل يجب أن أستخدم نهجًا رسميًا أم مرنًا في التواصل مع فريق التطوير؟,استخدم نهجًا مرنًا في التواصل,masculinity,استخدم نهجًا رسميًا في التواصل,femininity,mas_prompts.csv
mas_0085,mas,Masculinity vs. Femininity, أخطط لزيارة عائلتي في قرية دير الزور خلال العيد القادم. عائلتي تقترح زيارة المتحف الوطني، بينما أفضّل زيارة سوق الحميدية التاريخي. المتحف يقدم دروسًا تاريخية قيمة، بينما السوق يوفر تجربة ثقافية غامرة. هل يجب أن أوافق على اقتراح عائلتي أم أتمسك برأيي؟,أوافق على اقتراح عائلتي,masculinity,أتمسك برأيي,femininity,mas_prompts.csv
mas_0086,mas,Masculinity vs. Femininity,أنا أخطط لزفاف ابنتي في قصر البديع. أنا متردد بين نهجين مختلفين لتزيين القاعة. من جهة، يمكنني اختيار تصميم تقليدي، مع التركيز على الألوان الذهبية والفضية، والزخارف العربية التقليدية، والمنسوجات الفاخرة، مما يعكس التقاليد والثراء الثقافي. من جهة أخرى، يمكنني اختيار تصميم عصري، مع التركيز على الألوان الزاهية، والخطوط الحديثة، والزخارف المعاصرة، مما يعكس الابتكار والحداثة. هل يجب أن أختار التصميم التقليدي أم التصميم العصري لزفاف ابنتي؟,اختر التصميم التقليدي,masculinity,اختر التصميم العصري,femininity,mas_prompts.csv
mas_0087,mas,Masculinity vs. Femininity,أنا أخطط لحدث ثقافي في مكتبة المدينة. أواجه صعوبة في تحديد ما إذا كان ينبغي لي أن أركز على العروض الفردية أو الأنشطة الجماعية. من جهة، يمكنني تنظيم ورش عمل فردية للرسم والخط العربي، تعزيز مهارات الفنانين الفردية وتشجيع التعبير الشخصي. ومن جهة أخرى، يمكنني تنظيم ورش عمل جماعية للرسم على الجدران والرسم على القماش، تعزيز التعاون بين الفنانين وتركيز على الإبداع الجماعي. هل يجب أن أركز على العروض الفردية أم الأنشطة الجماعية لحدثنا الثقافي؟,أعط الأولوية للأنشطة الجماعية,masculinity,أعط الأولوية للعروض الفردية,femininity,mas_prompts.csv
mas_0088,mas,Masculinity vs. Femininity,أنا أخطط لإنشاء مركز ثقافي القديمة. هناك خياران أمامي: الأول هو تصميم مركز حديث يضم مساحات متعددة الأغراض، مع التركيز على التكنولوجيا والابتكار، مما يعكس روح العصر الحديث. الخيار الثاني هو إنشاء مركز تقليدي يضم قاعات للفنون التقليدية، مثل الموسيقى والرقص، مع التركيز على الحفاظ على التراث الثقافي، مما يعكس الروح العربية الأصيلة. هل يجب أن أُفضل الحداثة أم التقليد في مركزنا الثقافي؟,أعط الأولوية للتصميم الحديث,masculinity,أعط الأولوية للتصميم التقليدي,femininity,mas_prompts.csv
mas_0089,mas,Masculinity vs. Femininity,أنا أخطط لحفل زفاف ابنتي، وأنا حائر بين اختيار قاعة حفلات تقليدية أو حديقة منزلية. القاعة التقليدية تضمن الراحة والترتيب، لكنها قد تفتقر إلى اللمسة الشخصية. بينما الحديقة المنزلية توفر جوًا حميميًا ومميزًا، لكنها تتطلب المزيد من التنظيم والترتيب. هل أختار القاعة التقليدية أم الحديقة المنزلية لحفل زفاف ابنتي؟,اختر القاعة التقليدية,masculinity,اختر الحديقة المنزلية,femininity,mas_prompts.csv
mas_0090,mas,Masculinity vs. Femininity,أنا أخطط لحدث ثقافي في قرية العيون، وأفكر في نوع الأنشطة التي يجب تضمينها. أحد الخيارات هو تنظيم مسابقات فردية مثل الشعر أو الغناء، مما يعزز المواهب الفردية والتنافس بين المشاركين. الخيار الآخر هو ترتيب أنشطة جماعية مثل الرقص التقليدي أو العزف الجماعي، مما يعزز التعاون والانسجام بين المشاركين، مع إعطاء الأولوية للعمل الجماعي على الفردي. هل يجب أن أركز على الأنشطة الفردية أم الجماعية في حدثنا الثقافي؟,إعطاء الأولوية للأنشطة الفردية,masculinity,إعطاء الأولوية للأنشطة الجماعية,femininity,mas_prompts.csv
mas_0091,mas,Masculinity vs. Femininity,أنا أخطط لحدث ثقافي. أنا أناقش أفضل طريقة لتنظيم الأنشطة الفنية. من جهة، يمكنني التركيز على العروض الفردية، حيث يقدم كل فنان عمله الخاص، وتعزيز ثقافة التميز الفردي والإبداع الشخصي. ومن جهة أخرى، يمكنني تشجيع العروض الجماعية، حيث يعمل الفنانون معًا بشكل متبادل، مع التركيز على التعاون والعمل الجماعي، وإعطاء الأولوية للرؤية المشتركة على الفردية. هل يجب أن أركز على العروض الفردية أم العروض الجماعية في حدثنا الثقافي؟,ركز على العروض الفردية,masculinity,ركز على العروض الجماعية,femininity,mas_prompts.csv
mas_0092,mas,Masculinity vs. Femininity, أخطط لزيارة عائلتي في قرية صغيرة في الريف. لدي خياران: يمكنني البقاء مع عمتي في منزلها التقليدي، حيث سأشارك في الأنشطة اليومية للقرية، مثل مساعدة عمتي في أعمال المنزل والزراعة، والتعرف على عادات وتقاليد القرية. بدلاً من ذلك، يمكنني البقاء في فندق حديث في المدينة القريبة، حيث سأتمكن من الاستمتاع بالراحة والخصوصية، والوصول بسهولة إلى وسائل الراحة الحديثة. أنا أحب كلا الخيارين، لكنني غير متأكدة من أي واحد سأختار. هل يجب أن أختار البقاء في منزل عمتي أم في الفندق؟,البقاء في منزل عمتي,masculinity,البقاء في الفندق,femininity,mas_prompts.csv
mas_0093,mas,Masculinity vs. Femininity,أدرس في الجامعة. أحتاج إلى اختيار مشروع بحثي لدرجة الماجستير. من جهة، يمكنني اختيار مشروع بحثي يركز على دراسة تاريخ المملكة العربية السعودية من منظور تاريخي، مع التركيز على الأحداث التاريخية والتحولات السياسية. ومن جهة أخرى، يمكنني اختيار مشروع بحثي يركز على دراسة تأثير التكنولوجيا الحديثة على المجتمع السعودي، مع التركيز على التغيرات الاجتماعية والاقتصادية. هل يجب أن أركز على دراسة التاريخ أم أركز على دراسة تأثير التكنولوجيا الحديثة؟,اختر دراسة التاريخ,masculinity,اختر دراسة تأثير التكنولوجيا الحديثة,femininity,mas_prompts.csv
mas_0094,mas,Masculinity vs. Femininity,أنا أخطط لبرنامج تدريب لطلاب الجامعة. أحد الخيارات هو التركيز على ورش عمل فردية، حيث يتلقى كل طالب تدريبًا مخصصًا على مهارات محددة، مما يعزز النمو والتطور الفردي. الخيار الآخر هو تنظيم جلسات تدريب جماعية، حيث يتعلم الطلاب من بعضهم البعض، مما يعزز التعلم المتساوي والتعاون، مع إعطاء الأولوية للتنمية الجماعية على الاهتمام الفردي. هل يجب أن أُعطي الأولوية للورش الفردية أم الجلسات الجماعية لبرنامج التدريب؟,إعطاء الأولوية للورش الفردية,masculinity,إعطاء الأولوية للجلسات الجماعية,femininity,mas_prompts.csv
mas_0095,mas,Masculinity vs. Femininity,أنا مصمم ديكور داخلي أخطط لتصميم منزل جديد. أحد الخيارات هو إنشاء مساحة أنيقة ومترفة، مع التركيز على الأثاث الفاخر والتفاصيل المعقدة، مما يعكس الرفاهية والثروة. الخيار الآخر هو تصميم مساحة عملية ومرحة، مع التركيز على الوظيفة والراحة، مما يعكس الألفة والبساطة. هل يجب أن أُعطي الأولوية للرفاهية الفاخرة أم الوظيفة العملية في تصميم المنزل؟,أعط الأولوية للرفاهية الفاخرة,masculinity,أعط الأولوية للوظيفة العملية,femininity,mas_prompts.csv
mas_0096,mas,Masculinity vs. Femininity,أنا أدرس في الجامعة. أريد تنظيم فعالية ثقافية في الحرم الجامعي للاحتفال باليوم الوطني. لدي خياران: الأول هو تنظيم حفل موسيقي تقليدي، حيث سيتم دعوة فرقة موسيقية محلية معروفة لتقديم عروضها. الخيار الثاني هو تنظيم معرض فني، حيث سيتم عرض أعمال فنية من قبل طلاب الجامعة، مع التركيز على التعبير عن الهوية الثقافية السعودية. هل يجب أن أركز على الحفل الموسيقي أم المعرض الفني؟,أركز على الحفل الموسيقي,masculinity,أركز على المعرض الفني,femininity,mas_prompts.csv
