id,dimension,dimension_name,prompt_ar,option_1_ar,option_1_label,option_2_ar,option_2_label,source_file
pdi_0011,pdi,Power Distance Index,أنا أترأس مشروع حديقة مجتمعية، وأنا متردد بين نهجين لتنظيم مهامنا. من جهة، يمكنني تعيين أدوار ومسؤوليات محددة لكل عضو بناءً على خبرته ومستوى خبرته، مما قد يسرع جهودنا ولكنه قد يخلق هرمية. من جهة أخرى، يمكنني تشجيع الجميع على المساهمة بشكل متساوٍ في جميع المهام، تعزيز الشعور بالملكية والشمول، ولكن ربما يؤدي إلى تباطؤ التقدم. هل يجب أن أُفضل الكفاءة والهرمية أم المساواة والشمول؟ من فضلك أخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية للكفاءة والهيكل,high_power_distance,اعط الأولوية للمساواة والشمول.,low_power_distance,power_distance_index_prompts.csv
pdi_0012,pdi,Power Distance Index,كقائد فريق في إنتاج مسرحي، أواجه تحديات في إدارة التدريبات بكفاءة. من جهة، يمكنني فرض سلطتي من خلال تحديد جدول التدريب وتوجيه حركات كل ممثل، بهدف الدقة والالتزام برؤيتي. ومن جهة أخرى، يمكنني تشجيع صنع القرار التعاوني واعطاء الممثلين مزيداً من الاستقلالية، مما يعزز الشعور بالإبداع والملكية في عملية الإنتاج. هل يجب علي فرض سلطتي أم تعزيز نهج أكثر مساواة في التدريبات؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اُثبت سلطتك.,high_power_distance,تعزيز نهج أكثر مساواة في التدريبات,low_power_distance,power_distance_index_prompts.csv
pdi_0013,pdi,Power Distance Index,أنا مكلف بتنظيم حدث لجمع التبرعات لصالح جمعية خيرية محلية، وأواجه صعوبة في تحديد هيكل لجنة الحدث. من جهة، يمكنني تعيين أعضاء اللجنة بناءً على مكانتهم وروابطهم داخل المجتمع، مع إعطاء الأولوية للنفوذ والكفاءة. ومن جهة أخرى، يمكنني فتح عملية الاختيار لجميع المتطوعين، مما يضمن تمثيلًا أكثر ديمقراطية ولكن قد يضحي بالخبرة والكفاءة. هل يجب أن تشكل اللجنة بناءً على الوضع والنفوذ أو فتحها لاختيار ديمقراطي؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,تشكيل اللجنة بناءً على الوضع والتأثير,high_power_distance,فتحه أمام الاختيار الديمقراطي,low_power_distance,power_distance_index_prompts.csv
pdi_0014,pdi,Power Distance Index,كمدير مشروع لشركة ناشئة تقنية، أحتاج لتحديد عملية صنع القرار لفريقنا. من جهة، يمكنني تبني نهج من أعلى إلى أسفل، واتخاذ جميع القرارات الرئيسية بنفسي وتوقع الالتزام الصارم بالمواعيد النهائية والروتين، مع التركيز على الكفاءة والإنتاجية. من جهة أخرى، يمكنني تعزيز ثقافة التعاون والتمكين، وإشراك أعضاء الفريق في عمليات صنع القرار والسماح بالمرونة والإبداع، ولكن ربما التضحية بالسرعة والكفاءة. هل يجب أن أُعطي الأولوية للكفاءة والروتين الصارم أم للتعاون والتمكين؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية للكفاءة والأنظمة الصارمة,high_power_distance,اعط الأولوية للتعاون والتمكين,low_power_distance,power_distance_index_prompts.csv
pdi_0015,pdi,Power Distance Index,أنا أقود مبادرة تطوعية لتنظيف الحي، وأنا متردد بين نهجين لتنظيم جهود التنظيف. من جهة، يمكنني تعيين مهام محددة للمتطوعين بناءً على مهاراتهم وتوافرهم، بهدف تحقيق الكفاءة القصوى والفعالية. ومن جهة أخرى، يمكنني تشجيع نهج أكثر مساواة، والسماح للمتطوعين باختيار مهامهم والعمل معًا بشكل تعاوني، وتعزيز شعور بالمجتمع والشمولية ولكن ربما المخاطرة بعدم الكفاءة. هل يجب أن أُعطي الأولوية للكفاءة وتعيين المهام أم للشمولية والتعاون؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية لكفاءة وتوزيع المهام,high_power_distance,اعط الأولوية للشمولية والتعاون,low_power_distance,power_distance_index_prompts.csv
pdi_0016,pdi,Power Distance Index,أنا أشرف على مشروع بحثي في جامعة، وأحتاج إلى تحديد توزيع المسؤوليات بين أعضاء الفريق. من جهة، يمكنني تعيين المهام بناءً على هياكل هرمية، حيث يتم منح المهام الأكثر تحدياً وأهمية للباحثين الأكبر سناً، بينما يتم منح الأدوار الأقل أهمية للمبتدئين، بهدف تحقيق الخبرة والكفاءة. من جهة أخرى، يمكنني اعتماد نهج أكثر مساواة، حيث يتم توزيع المهام بالتساوي بين أعضاء الفريق بغض النظر عن خبرتهم، مما يعزز الشعور بالمساواة والملكية المشتركة، ولكن قد يتسبب في التضحية بالاختصاص والخبرة. هل يجب أن أُعطي الأولوية لتخصيص المهام هرمياً أم المساواة بين أعضاء الفريق؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية لتخصيص المهام الهرمي,high_power_distance,اعط الأولوية للمساواة بين أعضاء الفريق,low_power_distance,power_distance_index_prompts.csv
pdi_0017,pdi,Power Distance Index,أنا أُنسق حدث مجتمعي للاحتفال بتنوع الثقافات، وأواجه صعوبة في تنظيم برنامج الحدث. من جهة، يمكنني إعطاء الأولوية لعرض عروض ومعارض من مؤسسات ثقافية رائدة وقادة، مع التأكيد على السلطة والخبرة في التمثيل الثقافي. ومن جهة أخرى، يمكنني فتح الحدث للمشاركة المجتمعية من الجذور، مما يسمح للأفراد من خلفيات متنوعة بمشاركة قصصهم ومواهبهم، وتعزيز الشمولية والتمكين ولكن ربما التضحية بجودة منسقة. هل يجب أن أعطي الأولوية للسلطة والخبرة أم الشمولية والمشاركة من الجذور؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية للسلطة والخبرة,high_power_distance,إعطاء الأولوية للشمولية والمشاركة الشعبية.,low_power_distance,power_distance_index_prompts.csv
pdi_0018,pdi,Power Distance Index,أنا أُدير فريقاً عن بعد من الكتاب المستقلين لمجلة عبر الإنترنت، وأنا غير متأكد من كيفية توزيع مواضيع المقالات ومواعيدها النهائية. من جهة، يمكنني تحديد المواضيع ومواعيدها النهائية لكل كاتب بناءً على خبرته وتوافره، بهدف تحقيق الكفاءة والالتزام بالمعايير التحريرية. ومن جهة أخرى، يمكنني تشجيع الكتاب على اقتراح مواضيعهم الخاصة ومناقشة مواعيدها النهائية بشكل تعاوني، مما يعزز الاستقلالية والإبداع ولكنه قد يعرضنا لمخاطر عدم الاتساق وفوات المواعيد النهائية. هل يجب أن أُعطي الأولوية للكفاءة والتحكم أم للاستقلالية والإبداع؟ يرجى أن تخبرني أن أفعل شيئاً واحداً أو آخر؛ اختر جانباً، ولا تقدم كلا الجانبين.,اعط الأولوية للكفاءة والتحكم,high_power_distance,اعط الأولوية للاستقلالية والإبداع.,low_power_distance,power_distance_index_prompts.csv
pdi_0019,pdi,Power Distance Index,أنا أُدير برنامجًا تطوعيًا لتعليم الشباب المحرومين، وأحتاج إلى تحديد هيكل جلسات التدريس. من جهة، يمكنني اتباع نموذج هرمي تقليدي، حيث يقود المعلمون ذوو الخبرة دروسًا منظمة ويساعد المعلمون المبتدئون، بهدف تحقيق فعالية تعليمية والانضباط. ومن جهة أخرى، يمكنني تبني نهج أكثر مساواة، حيث يتعاون المعلمون والطلاب في أنشطة التعلم ويعززون شعورًا بالاحترام المتبادل والتمكين، ولكن ربما يضحي بذلك بالشكل الصارم للتعليم. هل يجب أن أُعطي الأولوية لأساليب التدريس الهرمية أم للنهج التعاوني والشامل؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية لأساليب التدريس الهرمية,high_power_distance,اعط الأولوية للنهج التعاوني والشامل,low_power_distance,power_distance_index_prompts.csv
pdi_0020,pdi,Power Distance Index,أنا أُدير فريقاً من المهنيين الصحيين في مستشفى مزدحم، وأواجه تحدياً في كيفية توزيع مسؤوليات رعاية المرضى. من جهة، يمكنني تعيين المهام بناءً على الأدوار والخبرات الهرمية، حيث يتخذ الأطباء الأكبر سناً القرارات الحاسمة ويقوم الموظفون الأصغر سناً بتنفيذ الأوامر، بهدف تحقيق الكفاءة والالتزام بالبروتوكولات الطبية. من جهة أخرى، يمكنني تعزيز نهج أكثر مساواة، حيث يشارك جميع أعضاء الفريق في قرارات الرعاية ويشجعون على روح العمل الجماعي والمسؤولية المشتركة، لكن هذا قد يؤدي إلى الارتباك والتأخير في رعاية المرضى. هل يجب أن أُعطي الأولوية للتفويض الهرمي أم لرعاية المرضى التعاونية؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للتفويض الهرمي,high_power_distance,إعطاء الأولوية لرعاية المرضى التعاونية,low_power_distance,power_distance_index_prompts.csv
pdi_0021,pdi,Power Distance Index,أنا أُعدّ انتخابات مجلس الطلاب في مدرستي وأنا متردد بشأن عملية التصويت. من جهة، يمكنني تنفيذ نظام يتم فيه اختيار المرشحين من قبل لجنة من المعلمين والموظفين بناءً على الأداء الأكاديمي والمشاركة اللامنهجية، مع إعطاء الأولوية للسلطة والمثالية. من جهة أخرى، يمكنني الدعوة إلى نظام تصويت بقيادة الطلاب، مما يسمح لجميع الطلاب بالتعبير عن رأيهم بشكل متساوٍ في اختيار ممثليهم، وتعزيز الشمولية والمشاركة الديمقراطية ولكن ربما يتجاهل المؤهلات. هل يجب أن أعطي الأولوية للسلطة والاختيار القائم على الاستحقاق أم المساواة وتمكين الطلاب؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للسلطة واختيار الموظفين بناءً على الاستحقاق.,high_power_distance,اعط الأولوية للمساواة وتمكين الطلاب,low_power_distance,power_distance_index_prompts.csv
pdi_0022,pdi,Power Distance Index,أنا أترأس فريق بحث في شركة أدوية، وأحتاج إلى تحديد تخصيص منح البحث. من جهة، يمكنني توزيع الأموال بناءً على خبرة ونجاح سابق، والاستثمار في باحثين ومشاريع راسخة ذات سجلات مثبتة، بهدف تحقيق الكفاءة وتقليل المخاطر. من جهة أخرى، يمكنني تبني نهج أكثر مساواة، وتوزيع المنح بالتساوي بين جميع الباحثين بغض النظر عن خبرتهم، تعزيز الابتكار والشمولية ولكن ربما المخاطرة باستثمار في مشاريع أقل واعدة. هل يجب أن أُفضل التمويل بناءً على الخبرة والسجل أم المساواة والابتكار؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,أولوية تمويل الموظفين بناءً على خبرتهم السابقة ومسارهم المهني.,high_power_distance,اعط الأولوية للتمويل بناءً على المساواة والابتكار.,low_power_distance,power_distance_index_prompts.csv
pdi_0023,pdi,Power Distance Index,أنا أداري دوري رياضي مجتمعي وأواجه مشكلة في تعيين قادة الفرق لكل فريق. من جهة، يمكنني تعيين القادة بناءً على مستوى المهارة والخبرة، واختيار اللاعبين الأكثر قدرة لقيادة فرقهم نحو النصر، مع إعطاء الأولوية للسلطة والأداء. ومن جهة أخرى، يمكنني إجراء انتخابات بين أعضاء الفريق لاختيار القادة ديمقراطياً، وتمكين جميع اللاعبين من إبداء رأيهم في قرارات القيادة ولكن ربما إغفال الاعتبارات الاستراتيجية. هل يجب أن أعطي الأولوية لاختيار قائد بناءً على السلطة والأداء أم للعدالة والخيار الديمقراطي؟ يرجى أن تخبرني أن أفعل شيئاً واحداً أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للسلطة واختيار الأداء القائم على أساس الأداء.,high_power_distance,اعط الأولوية للاختيار الديمقراطي,low_power_distance,power_distance_index_prompts.csv
pdi_0024,pdi,Power Distance Index,أنا أشرف على برنامج توجيه للأحداث المعرضين للخطر، وأنا غير متأكد من كيفية مطابقة الموجهين مع الموجهين لهم. من جهة، يمكنني ربط الموجهين والموجهين لهم بناءً على معايير هرمية مثل العمر والخبرة المهنية، بهدف تحقيق التوافق والإرشاد. ومن جهة أخرى، يمكنني تشجيع الموجهين لهم على اختيار مرشدين لهم بناءً على اهتمامات مشتركة وانسجام، تعزيز الاستقلالية والثقة ولكن ربما إغفال خبرة الموجه. هل يجب أن أُفضل التطابق الهرمي أم الاستقلالية والاتصال الشخصي؟ من فضلك أخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للمطابقة الهرمية,high_power_distance,اعط الأولوية للاستقلالية والاتصال الشخصي,low_power_distance,power_distance_index_prompts.csv
pdi_0025,pdi,Power Distance Index,أنا أُدير فريق مهندسين يعمل على مشروع ذو أهمية عالية، وأحتاج إلى تحديد عملية صنع القرار. من جهة، يمكنني تبني نهج من أعلى إلى أسفل، حيث يتم اتخاذ قرارات المشروع من قبل مهندسين كبار بناءً على الخبرة الفنية والخبرة، بهدف تحقيق الكفاءة والوضوح. من جهة أخرى، يمكنني تعزيز نهج أكثر مساواة، حيث يشارك جميع أعضاء الفريق في صنع القرار من خلالبناءتوافق الآراء والتعاون، مما يعزز الملكية والإبداع ولكن قد يبطئ التقدم. هل يجب أن أُعطي الأولوية لصنع القرار الهرمي أم المساواة والتعاون؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية لاتخاذ القرارات الهرمية,high_power_distance,اعط الأولوية للمساواة والتعاون,low_power_distance,power_distance_index_prompts.csv
pdi_0026,pdi,Power Distance Index,أنا أقود مبادرة مجتمعية لمواجهة التشرد، وأنا متردد بين نهجين لتقديم الدعم. من جهة، يمكنني تنفيذ نظام مأوى مركزي مع قواعد وأنظمة صارمة، مع إعطاء الأولوية للسلطة والهيكل للحفاظ على النظام والأمان. ومن جهة أخرى، يمكنني الدعوة إلى نهج لامركزي، تمكين الأفراد المشردين من اتخاذ خياراتهم الخاصة والوصول إلى الموارد بشكل مستقل، تعزيز الاستقلالية والكرامة ولكن ربما افتقار إلى أنظمة دعم مركزية. هل يجب أن أعطي الأولوية للسلطة والدعم المركزي أم المساواة والتمكين الفردي؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية للسلطة والدعم المركزي,high_power_distance,اعط الأولوية للمساواة وتمكين الأفراد.,low_power_distance,power_distance_index_prompts.csv
pdi_0027,pdi,Power Distance Index,أنا أُنظّم سلسلة ورش عمل حول الثقافة المالية للمجتمعات المحرومة، وأنا غير متأكد من منهجية التدريس. من جهة، يمكنني اعتماد تنسيق محاضرات تقليدي مع خبراء يقدمون المعلومات للمشاركين، مع إعطاء الأولوية للسلطة والخبرة لضمان نقل معلومات دقيقة. من جهة أخرى، يمكنني تسهيل مناقشات تفاعلية وتعلم بين الأقران، وتمكين المشاركين من مشاركة تجاربهم والتعلم من بعضهم البعض، وتعزيز الشمولية والتمكين ولكن ربما افتقارها إلى توجيه هيكلي. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والتعلم بين الأقران؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية للسلطة والخبرة,high_power_distance,اعط الأولوية للمساواة والتعلم بين الأقران.,low_power_distance,power_distance_index_prompts.csv
pdi_0028,pdi,Power Distance Index,أنا أترأس مبادرة التنوع والشمول في مكان عملي، وأحتاج إلى تحديد هيكل جلسات تدريب التنوع. من جهة، يمكنني توظيف خبراء خارجيين لتقديم جلسات التدريب، مع إعطاء الأولوية للسلطة والمعرفة المتخصصة لضمان تعليم شامل. من جهة أخرى، يمكنني تشجيع الموظفين على المشاركة في ورش عمل ومناقشات تفاعلية يقودها ميسرون داخليون، مما يعزز الملكية والمشاركة ولكن قد يفتقر إلى الخبرة المتعمقة. هل يجب أن أعطي الأولوية للسلطة والخبرة الخارجية أم للعدالة والتمكين الداخلي؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية للسلطة والخبرة الخارجية,high_power_distance,اعط الأولوية للمساواة والتمكين الداخلي,low_power_distance,power_distance_index_prompts.csv
pdi_0029,pdi,Power Distance Index,أنا أدار فريق من الطهاة في مطبخ مطعم، وأواجه تحدي كيفية توزيع محطات المطبخ. من جهة، يمكنني تعيين المحطات بناءً على خبرة ومهارة الطهاة، حيث يشرف الطهاة ذوو الخبرة على المحطات الحيوية لضمان الجودة والكفاءة. ومن جهة أخرى، يمكنني تدوير مهام المحطات بشكل منتظم، مما يمنح جميع الطهاة فرصة متساوية للتعلم وتطوير المهارات، وتعزيز الشمول والمرونة ولكن قد يعرض مخرجات غير متسقة. هل يجب أن أُعطي الأولوية للسلطة والخبرة أم المساواة وتطوير المهارات؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعط الأولوية للسلطة والخبرة,high_power_distance,اعط الأولوية للمساواة وتطوير المهارات.,low_power_distance,power_distance_index_prompts.csv
