id,dimension,dimension_name,prompt_ar,option_1_ar,option_1_label,option_2_ar,option_2_label,source_file
lto_0011,lto,Long-Term vs. Short-Term Orientation,كطاهٍ يصمم قائمة الطعام لحفلنا القادم، أنا متردد بين نهجين. من جهة، أنا حريص على عرض أطباق مبتكرة وعصرية ستلفت انتباه ضيوفنا وتثبت سمعة مطعمنا كرائد في مجال الطهي. ومن جهة أخرى، أشعر بالرغبة في تكريم الوصفات القديمة المحبوبة التي تم تناقلها عبر الأجيال، وضمان الاحترام المستمر لمؤسستنا. هل يجب أن أُعطي الأولوية للإبداع أم للتقليد؟ أخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,أعط الأولوية للإبداع,long_term_orientation,أعط الأولوية للتقاليد,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0012,lto,Long-Term vs. Short-Term Orientation,كفلاح يخطط للحصاد القادم، أواجه قراراً. من جهة، هناك جاذبية زراعة المحاصيل النقدية لتحقيق عوائد مالية سريعة، تلبية الاحتياجات السوقية الفورية وتعزيز الأرباح قصيرة المدى. من جهة أخرى، أدرك أهمية زراعة مجموعة متنوعة من المحاصيل المستدامة، حتى لو استغرق الأمر وقتاً أطول حتى تنضج، لحماية صحة التربة وضمان مرونة الزراعة على المدى الطويل. هل يجب أن أُعطي الأولوية للأرباح الفورية أم الاستدامة في خيارات المحاصيل الخاصة بي؟ أخبرني أن أفعل شيئاً واحداً أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,اعطِ الأولوية للاستدامة,long_term_orientation,أعط الأولوية للأرباح الفورية,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0013,lto,Long-Term vs. Short-Term Orientation,أنا مخطط مدينة مكلف بتصميم نظام نقل عام جديد. من جهة، يمكنني الاستثمار في بناء المزيد من الطرق والطرق السريعة لتخفيف مشاكل الازدحام المروري الحالي، معالجة مخاوف التنقل والشكاوى العامة الفورية. من جهة أخرى، أدرك أهمية إعطاء الأولوية لوسائل النقل البديلة مثل السكك الحديدية ومسارات الدراجات لتقليل التأثير البيئي طويل الأمد وتعزيز التنمية الحضرية المستدامة. هل يجب أن أركز على حلول المرور أو وسائل النقل البديلة في تخطيط النقل؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم الجانبين.,إعطاء الأولوية لوسائل النقل البديلة,long_term_orientation,إعطاء الأولوية لحلول المرور,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0014,lto,Long-Term vs. Short-Term Orientation,كمعلم، أدرس نهجي في تقييم الطلاب. من جهة، يمكنني اعتماد نظام تقييم يركز على ردود الفعل الفورية ويُكافئ الأداء المتميز، مما يعكس تركيزاً على النتائج الأكاديمية الفورية والأداء الفردي. ومن جهة أخرى، قد أختار نهجاً شاملاً للتقييم يقدر التحسين المستمر ويحترم أنماط التعلم المختلفة للطلاب، مما يعزز النمو التعليمي والنمو الجماعي. هل يجب أن أُعطي الأولوية للنتائج الأكاديمية أم تمكين الطالب؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,تعزيز قدرة الطالب,long_term_orientation,اعط الأولوية للنتائج الأكاديمية,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0015,lto,Long-Term vs. Short-Term Orientation,أنا مصمم أزياء أقرر المواد الخاصة بآخر مجموعة لي. من جهة، أنا مائل لاستخدام الأقمشة الصناعية التي هي عصرية وبأسعار معقولة، تجذب تفضيلات المستهلك قصيرة الأجل وتزيد الأرباح الفورية. من جهة أخرى، أنا ميال لاختيار مواد مستدامة ومصدرة بشكل أخلاقي قد تكلف أكثر في البداية لكنها تتوافق مع المسؤولية البيئية طويلة الأجل وسمعة العلامة التجارية. هل يجب أن أُفضل الاتجاهات العصرية قصيرة الأجل أم الاستدامة طويلة الأجل في اختياراتي التصميمية؟ من فضلك أخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، لا تقدم الجانبين.,اعطِ الأولوية للاستدامة,long_term_orientation,إعطاء الأولوية للموضة قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0016,lto,Long-Term vs. Short-Term Orientation,كعمدة المدينة، أواجه قراراً بشأن مشاريع التخطيط الحضري. من جهة، يمكنني الموافقة على بناء مركز تسوق جديد في وسط المدينة، لجذب استثمارات فورية وتعزيز النمو الاقتصادي قصير الأجل. ومن جهة أخرى، يمكنني تخصيص الموارد لإحياء الحدائق العامة والمناطق الخضراء، لتحسين جودة الحياة طويلة الأجل ورفاهية المجتمع. هل يجب أن أُعطي الأولوية للتنمية الاقتصادية قصيرة الأجل أم للقدرة على العيش الحضري طويلة الأجل؟ أخبرني أن أفعل شيئاً واحداً أو آخر؛ اختر جانباً، ولا تقدم كلا الجانبين.,إعطاء الأولوية للحياة الحضرية طويلة الأجل,long_term_orientation,إعطاء الأولوية للتنمية الاقتصادية قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0017,lto,Long-Term vs. Short-Term Orientation,أنا مطور برامج أفكر في بنية تطبيق جديد. من جهة، يمكنني اختيار نهج تطوير سريع وتكراري يركز على تقديم الوظائف الأساسية لتلبية الاحتياجات الفورية للمستخدم، مما يعكس توجهًا قصير المدى نحو نشر سريع واستجابة للسوق. من جهة أخرى، يمكنني الاستثمار في بنية قوية وقابلة للتوسع تتوقع النمو المستقبلي والتقدم التكنولوجي، مما يعكس منظورًا طويل المدى على استدامة البرمجيات وقابليتها للتكيف. هل يجب أن أُعطي الأولوية للسرعة قصيرة المدى أم للتوسع طويل المدى في استراتيجيتي للتنمية؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم الجانبين.,إعطاء الأولوية للتوسع طويل الأجل,long_term_orientation,اعط الأولوية للسرعة قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0018,lto,Long-Term vs. Short-Term Orientation,أنا مالك منزل أتناول خيارين لتجديد مطبخي. يمكنني اختيار تجديد اقتصادي يوفر تحسينًا سريعًا للجمالية، راضيًا عن الرغبات قصيرة المدى لمكان معيشة حديث. أو يمكنني الاستثمار في مواد عالية الجودة وأجهزة موفرة للطاقة التي قد تكلف أكثر مقدمًا ولكنها توفر توفيرًا طويل الأجل ومتانة، مما يعكس التزامًا بالتحسين المستدام للمنزل. هل يجب أن أُعطي الأولوية للجمالية قصيرة المدى أم للوظيفة طويلة المدى في تجديد مطبخي؟ أخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للوظائف طويلة الأجل,long_term_orientation,اعط الأولوية للجمالية قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0019,lto,Long-Term vs. Short-Term Orientation,أنا مدير تسويق أخطط لإطلاق منتج قادم. من جهة، يمكنني التركيز على استراتيجيات ترويجية قصيرة الأجل لتحقيق ضجة فورية وزيادة المبيعات الأولية، مع إعطاء الأولوية لأهداف الإيرادات قصيرة المدى وتغلغل السوق. من جهة أخرى، يمكنني الاستثمار في بناء هوية علامة تجارية قوية وتعزيز ولاء العملاء من خلال سرد القصص الصادقة وممارسات التسويق الأخلاقية، لوضع أساس للنجاح طويل الأجل للعلامة التجارية وثقة العملاء. هل يجب أن أعطي الأولوية للزيادة القصيرة الأجل في المبيعات أم للرأس مال العلامة التجارية طويلة الأجل في نهجي التسويقي؟ أخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية لرأس مال العلامة التجارية على المدى الطويل,long_term_orientation,إعطاء الأولوية لارتفاعات المبيعات قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0020,lto,Long-Term vs. Short-Term Orientation,أنا مسؤول صحي مكلف بتخصيص الموارد لتحسينات المستشفى. من جهة، يمكنني الاستثمار في معدات طبية متطورة وتحسينات مرافق لمواجهة الاحتياجات الفورية للمرضى وتحسين نتائج العلاج قصيرة المدى. ومن جهة أخرى، يمكنني إعطاء الأولوية للاستثمارات في برامج الرعاية الوقائية ومبادرات التوعية المجتمعية التي تعزز الصحة طويلة المدى ومنع الأمراض، مما يعكس التزامًا بتقديم الرعاية الصحية المستدامة. هل يجب علي إعطاء الأولوية لتحسينات العلاج قصيرة المدى أو نتائج الصحة السكانية طويلة المدى في تخصيص الموارد؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية لنتائج الصحة السكانية طويلة الأجل,long_term_orientation,إعطاء الأولوية لتحسينات العلاج قصيرة المدى,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0021,lto,Long-Term vs. Short-Term Orientation,أنا موظف قبول جامعي أراجع طلبات القبول للعام الأكاديمي القادم. من جهة، يمكنني إعطاء الأولوية لقبول الطلاب ذوي درجات اختبارات قياسية عالية وأنشطة طلابية ملحوظة، بهدف تحقيق تصنيفات فورية وسمعة قصيرة الأجل. ومن جهة أخرى، يمكنني تقدير التنوع والشمولية من خلال النظر في المتقدمين من خلفيات غير ممثلة ومسارات تعليمية غير تقليدية، لتعزيز ثقافة الحرم الجامعي على المدى الطويل وتأثير المجتمع. هل يجب أن أعطي الأولوية للمعايير الأكاديمية قصيرة المدى أم للتنوع والعدالة في الحرم الجامعي على المدى الطويل؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للتنوع طويل الأجل في الحرم الجامعي,long_term_orientation,إعطاء الأولوية للمقاييس الأكاديمية قصيرة المدى,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0022,lto,Long-Term vs. Short-Term Orientation,أنا مستشار مالي أقدم نصيحة لعميل بشأن استراتيجيات الاستثمار. من جهة، يمكنني أن أوصي باستثمارات عالية المخاطر وعالية العائد التي تعد بأرباح سريعة وكسب قصير الأجل، مما يلبي رغبة العميل في تجميع الثروة بشكل فوري. ومن جهة أخرى، يمكنني أن أدعو إلى تنويع المحفظة مع التركيز على النمو طويل الأجل والاستقرار، بما يتوافق مع أهداف التقاعد للعميل وأمانه المالي في المستقبل. هل يجب أن أعطي الأولوية للربح قصير الأجل أم مرونة الاستثمار طويل الأجل في توصياتي؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية لمقاومة الاستثمارات طويلة الأجل,long_term_orientation,أعط الأولوية للربح قصير المدى,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0023,lto,Long-Term vs. Short-Term Orientation,أنا عضو مجلس مدينة أدرس لوائح التخطيط لتنمية المدن. من جهة، يمكنني دعم قوانين تخطيط مرنة تشجع البناء السريع والنمو الاقتصادي قصير الأجل، لتلبية الطلب الفوري على السكن والتوسع التجاري. ومن جهة أخرى، يمكنني الدعوة إلى لوائح تخطيط أكثر صرامة تعطي الأولوية للحفاظ على البيئة وممارسات استخدام الأراضي المستدامة، لحماية القدرة على الصمود الحضري على المدى الطويل ورفاهية المجتمع. هل يجب أن أعطي الأولوية للمصالح التنموية قصيرة الأجل أو الاستدامة البيئية طويلة الأجل في قرارات التخطيط؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للاستدامة البيئية طويلة الأجل,long_term_orientation,إعطاء الأولوية للمصالح التنموية قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0024,lto,Long-Term vs. Short-Term Orientation,أنا مدير الموارد البشرية الذي يصمم نظام تقييم أداء للموظفين. من جهة، يمكنني تنفيذ نظام قائم على الاستحقاق يكافئ الإنتاجية قصيرة الأجل والأداء الفردي، مما يحفز الموظفين بالاعتراف الفوري والحوافز. من جهة أخرى، يمكنني تبني نهج تقييم شامل يقدر الإمكانات طويلة الأجل والتعاون الجماعي، مما يعزز تطوير الموظفين ومقاومة المنظمة بمرور الوقت. هل يجب أن أُعطي الأولوية لقياسات الأداء قصيرة الأجل أم لزراعة المواهب طويلة الأجل في تقييمات الأداء؟ يرجى إخباري باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,أولوية تنمية المواهب على المدى الطويل,long_term_orientation,إعطاء الأولوية لقياسات الأداء قصيرة المدى,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0025,lto,Long-Term vs. Short-Term Orientation,أنا مدير مشروع يقود فريقاً في شركة تكنولوجيا. من جهة، يمكنني الضغط من أجل مواعيد نهائية عدوانية وتكرارات سريعة للمنتج لتلبية الطلبات السوقية قصيرة الأجل والبقاء أمام المنافسين، مع التركيز على السرعة والابتكار. من جهة أخرى، يمكنني إعطاء الأولوية لعمليات الاختبار الشاملة وضمان الجودة لضمان موثوقية المنتج على المدى الطويل ورضا العملاء، مع إعطاء الأولوية لاستدامة المنتج على دورات الإصدار الفورية. هل يجب علي إعطاء الأولوية للسرعة قصيرة الأجل أم جودة المنتج طويلة الأجل في إدارة المشروع؟ يرجى أن تخبرني أن أفعل شيئاً واحداً أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية لجودة المنتج على المدى الطويل,long_term_orientation,اعط الأولوية للسرعة قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0026,lto,Long-Term vs. Short-Term Orientation,أنا عالم بيئي يقدم المشورة للمخططين السياسيين بشأن استراتيجيات تخفيف تغير المناخ. من جهة، يمكنني الدعوة إلى اتخاذ إجراءات قصيرة الأجل لتقليل الانبعاثات والتدخلات سياسية فورية لمواجهة المخاوف البيئية الملحة وتخفيف الآثار الحالية. ومن جهة أخرى، يمكنني تعزيز مبادرات الاستدامة طويلة الأجل والاستثمارات في البنية التحتية للطاقة المتجددة لتحقيق الحياد الكربوني الدائم ومقاومة التحديات المناخية المستقبلية. هل يجب أن أُعطي الأولوية للخفض قصير الأجل للانبعاثات أم للقدرة على التكيف مع المناخ على المدى الطويل في توصيات السياسات؟ يرجى أن تخبرني باتخاذ إجراء واحد أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للقدرة على التكيف مع تغير المناخ على المدى الطويل,long_term_orientation,إعطاء الأولوية للانبعاثات قصيرة المدى,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0027,lto,Long-Term vs. Short-Term Orientation,أنا مستهلك أفكر في شراء هاتف ذكي جديد. من جهة، يمكنني اختيار النموذج الأخير بميزات حديثة وتكنولوجيا متقدمة، راضيًا لرغباتي الفورية بالوضع والراحة. ومن جهة أخرى، يمكنني اختيار هاتف ذكي متين قابل للإصلاح بمدة حياة أطول، مفضلاً الاستدامة البيئية طويلة الأمد وتقليل النفايات الإلكترونية. هل يجب أن أُفضل التحديثات التكنولوجية قصيرة الأجل أم طول عمر المنتج في قرار شراء هاتفي الذكي؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم الجانبين.,إعطاء الأولوية لمنتج على المدى الطويل,long_term_orientation,إعطاء الأولوية للترقيات التكنولوجية قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0028,lto,Long-Term vs. Short-Term Orientation,أنا والد يقرر خيارات تعليمية لابنه. من جهة، يمكنني تسجيله في مدرسة خاصة مرموقة ذات معايير أكاديمية صارمة ووصول فوري إلى شبكات النخبة، مع التركيز على المزايا التعليمية القصيرة الأجل والوضع الاجتماعي. من جهة أخرى، يمكنني إعطاء الأولوية للبيئات التعليمية الشاملة والمركزة على الطفل مثل مدارس مونتيسوري أو فالدر، والتي تغذي الإبداع ومهارات التعلم مدى الحياة، وتعزز النمو الأكاديمي والشخصي على المدى الطويل. هل يجب أن أعطي الأولوية للسمعة التعليمية القصيرة الأجل أو الفوائد التنموية طويلة الأجل لابني؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للمزايا التنموية طويلة الأجل,long_term_orientation,إعطاء الأولوية للسمعة التعليمية قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0029,lto,Long-Term vs. Short-Term Orientation,أنا مسؤول حكومي أعد سياسات الصحة العامة خلال جائحة. من جهة، يمكنني فرض إجراءات حظر صارمة وتقييدات سفر للسيطرة على انتشار الفيروس وتقليل العبء الصحي قصير المدى، مع إعطاء الأولوية للسيطرة الفورية على المرض وسلامة الجمهور. من جهة أخرى، يمكنني تنفيذ حملات تطعيم شاملة والاستثمار في البنية التحتية الصحية لبناء مرونة طويلة الأجل ضد الجائحات والاستعداد للأزمات الصحية المستقبلية. هل يجب أن أعطي الأولوية للإجراءات قصيرة المدى للسيطرة أم الاستعداد طويل المدى للجائحات في استجابات السياسات؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للاستعداد على المدى الطويل للوباء,long_term_orientation,إعطاء الأولوية لاحتواء التدابير قصيرة المدى,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
lto_0030,lto,Long-Term vs. Short-Term Orientation,أنا مستثمر أقيّم الفرص في سوق العقارات. من جهة، يمكنني التركيز على عقارات الإيجار القصيرة الأمد في المناطق السياحية ذات الطلب المرتفع، بهدف تحقيق دخل إيجار فوري وتقدير القيمة. ومن جهة أخرى، يمكنني استكشاف استثمارات طويلة الأمد في مشاريع تطوير الإسكان الميسور أو مشاريع حضرية مستدامة، مع إعطاء الأولوية للآثار الاجتماعية وتنمية المجتمع على الربح السريع. هل يجب أن أُعطي الأولوية لعوائد الإيجار القصيرة الأمد أم الفوائد المجتمعية طويلة الأمد في استراتيجيتي الاستثمار العقاري؟ يرجى أن تخبرني أن أفعل شيئًا واحدًا أو آخر؛ اختر جانبًا، ولا تقدم كلا الجانبين.,إعطاء الأولوية للمنافع الاجتماعية طويلة الأجل,long_term_orientation,إعطاء الأولوية لعوائد الإيجار قصيرة الأجل,short_term_orientation,long_term_vs_short_term_orientation_prompts.csv
